Uniprot,symbol,Fasta header,Sequence coverage [%],Distal#1_Ave,Distal#2_Ave,Distal#3_Ave,Proximal#1_Ave,Proximal#2_Ave,Proximal#3_Ave,Distal,Proximal,minus_LOG10_p_value,Difference,p_value
F6P480,lad1,>tr|F6P480|F6P480_DANRE Uncharacterized protein OS=Danio rerio GN=lad1 PE=4 SV=1,5.9,22.805175,22.4804,23.37035,22.402075,20.64826667,22.3999,22.88530833,21.81674722,0.15,-0.089,0.71 
F6P873,si:ch211-194i10.5,>tr|F6P873|F6P873_DANRE Uncharacterized protein OS=Danio rerio GN=si:ch211-194i10.5 PE=4 SV=1,12.4,23.476775,25.74406667,25.243925,23.103075,25.2043,24.837575,24.82158889,24.38165,1.83,-0.828,0.01 
F6P921,cfhl4,>tr|F6P921|F6P921_DANRE Uncharacterized protein OS=Danio rerio GN=cfhl4 PE=4 SV=2,19.7,21.83255,25.81696667,25.04115,25.357275,26.8769,26.0997,24.23022222,26.11129167,0.07,-0.069,0.86 
F6P928,pipox,>tr|F6P928|F6P928_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=pipox PE=4 SV=1,5.9,22.029875,21.4042,21.264325,22.551075,20.6058,21.0657,21.56613333,21.407525,0.24,0.168,0.58 
F6P9F0,s100u,>tr|F6P9F0|F6P9F0_DANRE Uncharacterized protein OS=Danio rerio GN=s100u PE=4 SV=1,39.8,26.29075,26.4795,25.005725,25.573475,27.03756667,24.17925,25.925325,25.59676389,0.26,-0.469,0.55 
F6PAM1,gna11a,>tr|F6PAM1|F6PAM1_DANRE Uncharacterized protein OS=Danio rerio GN=gna11a PE=4 SV=1,16.7,27.011125,22.4085,23.761725,25.896575,21.20573333,23.47295,24.39378333,23.52508611,1.90,2.125,0.01 
F6PBQ1,dhrs13a.1,>tr|F6PBQ1|F6PBQ1_DANRE Uncharacterized protein OS=Danio rerio GN=dhrs13a.1 PE=3 SV=1,16.7,22.8789,22.4746,22.351225,23.301975,21.1242,23.361525,22.56824167,22.5959,0.25,-0.421,0.57 
F6PCD2,si:ch211-197g15.9,>tr|F6PCD2|F6PCD2_DANRE Uncharacterized protein OS=Danio rerio GN=si:ch211-197g15.9 PE=4 SV=1,13.7,22.4996,23.5304,25.17175,22.6455,22.45196667,23.53415,23.73391667,22.87720556,0.77,-0.919,0.17 
F6PD25,zfr2,>tr|F6PD25|F6PD25_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=zfr2 PE=4 SV=1,3.2,22.776875,22.04973333,23.710175,22.381175,21.5461,21.915125,22.84559444,21.94746667,0.64,-1.649,0.23 
F6PEJ8,si:ch211-74m13.1,>tr|F6PEJ8|F6PEJ8_DANRE Uncharacterized protein OS=Danio rerio GN=si:ch211-74m13.1 PE=4 SV=1,11.3,22.38045,21.80226667,23.6782,22.52855,22.1776,24.279675,22.62030556,22.995275,0.13,0.325,0.73 
F8W2C4,cat,>tr|F8W2C4|F8W2C4_DANRE Catalase (Fragment) OS=Danio rerio GN=cat PE=3 SV=1,5,28.00165,25.19913333,23.01225,27.572475,21.22726667,21.298275,25.40434444,23.36600556,0.04,-0.090,0.91 
F8W2E1,srrm1,>tr|F8W2E1|F8W2E1_DANRE Uncharacterized protein OS=Danio rerio GN=srrm1 PE=4 SV=1,6.2,22.513525,20.82676667,21.268425,21.92345,20.21706667,20.788175,21.53623889,20.97623056,0.25,0.132,0.56 
F8W2G5,zranb2,>tr|F8W2G5|F8W2G5_DANRE Uncharacterized protein OS=Danio rerio GN=zranb2 PE=4 SV=1,10.2,21.855475,21.62793333,21.56285,23.2852,21.7272,21.21075,21.68208611,22.07438333,0.95,-0.520,0.11 
F8W2L5,dync1i2a,>tr|F8W2L5|F8W2L5_DANRE Uncharacterized protein OS=Danio rerio GN=dync1i2a PE=4 SV=1,21.1,22.36825,22.58346667,25.810375,22.833725,22.53,25.7615,23.58736389,23.70840833,0.04,-0.040,0.91 
F8W2L8,cd74a,>tr|F8W2L8|F8W2L8_DANRE Uncharacterized protein OS=Danio rerio GN=cd74a PE=4 SV=1,15.2,22.831475,22.2317,21.656675,21.771225,21.08716667,21.469,22.23995,21.44246389,0.72,-1.065,0.19 
F8W2M8,tpp1,>tr|F8W2M8|F8W2M8_DANRE Uncharacterized protein OS=Danio rerio GN=tpp1 PE=4 SV=1,9.6,22.37525,24.80233333,24.972075,22.414675,24.26093333,25.06995,24.04988611,23.91518611,0.22,0.639,0.60 
F8W2N5,cd74b,>tr|F8W2N5|F8W2N5_DANRE Uncharacterized protein OS=Danio rerio GN=cd74b PE=4 SV=1,25.3,22.824025,22.42056667,21.123,22.81885,20.8699,21.028025,22.12253056,21.57225833,0.46,0.479,0.35 
F8W2P1,arl8a,>tr|F8W2P1|F8W2P1_DANRE Uncharacterized protein OS=Danio rerio GN=arl8a PE=3 SV=1,12.4,22.600425,21.67073333,23.768275,22.022975,20.50096667,24.069225,22.67981111,22.19772222,0.69,-0.740,0.20 
F8W2T2,rpa2,>tr|F8W2T2|F8W2T2_DANRE Uncharacterized protein OS=Danio rerio GN=rpa2 PE=4 SV=1,9.9,22.557325,21.40706667,21.75305,22.3442,21.44816667,21.803325,21.90581389,21.86523056,3.14,-1.647,0.00 
F8W2V6,idh3b,">tr|F8W2V6|F8W2V6_DANRE Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Danio rerio GN=idh3b PE=3 SV=1",14.1,23.013325,22.02483333,21.39315,22.751475,21.32073333,21.2723,22.14376944,21.78150278,0.06,-0.023,0.86 
F8W2W2,kpnb1,>tr|F8W2W2|F8W2W2_DANRE Uncharacterized protein OS=Danio rerio GN=kpnb1 PE=4 SV=1,38.7,23.615,26.2915,27.898775,23.63735,26.28493333,27.780025,25.93509167,25.90076944,0.12,-0.657,0.75 
F8W2Y9,usp10,>tr|F8W2Y9|F8W2Y9_DANRE Ubiquitin carboxyl-terminal hydrolase OS=Danio rerio GN=usp10 PE=3 SV=1,6,22.099375,21.1785,22.404825,22.443275,21.20296667,22.836425,21.89423333,22.16088889,1.30,-1.072,0.05 
F8W305,csrp1b,>tr|F8W305|F8W305_DANRE Uncharacterized protein OS=Danio rerio GN=csrp1b PE=4 SV=1,9.7,23.15315,22.78576667,21.684775,23.426625,20.8458,23.414825,22.54123056,22.56241667,0.48,-0.447,0.33 
F8W315,palld,>tr|F8W315|F8W315_DANRE Uncharacterized protein OS=Danio rerio GN=palld PE=4 SV=2,6.4,22.569925,22.03266667,21.277425,22.860225,20.31686667,21.00545,21.96000556,21.39418056,0.07,-0.181,0.85 
F8W3B6,clic4,>tr|F8W3B6|F8W3B6_DANRE Chloride intracellular channel protein OS=Danio rerio GN=clic4 PE=3 SV=1,8.4,22.03605,21.4644,23.660075,22.340275,21.0953,23.808775,22.38684167,22.41478333,0.34,0.390,0.46 
F8W3F8,ptk2aa,>tr|F8W3F8|F8W3F8_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=ptk2aa PE=4 SV=1,6.9,23.227825,21.51386667,20.982225,22.5485,21.50366667,21.13315,21.90797222,21.72843889,0.74,-1.292,0.18 
F8W3K1,eif3ja,>tr|F8W3K1|F8W3K1_DANRE Eukaryotic translation initiation factor 3 subunit J OS=Danio rerio GN=eif3ja PE=3 SV=4,19.7,23.0263,22.23123333,21.288975,23.036575,21.6098,20.990575,22.18216944,21.87898333,3.14,-0.603,0.00 
F8W3K6,exosc2,>tr|F8W3K6|F8W3K6_DANRE Uncharacterized protein OS=Danio rerio GN=exosc2 PE=4 SV=1,6.1,22.248575,21.65743333,20.878025,22.133225,21.19703333,21.87955,21.59467778,21.73660278,0.33,-0.482,0.46 
F8W3L6,myh9a,>tr|F8W3L6|F8W3L6_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=myh9a PE=4 SV=1,55.6,30.947425,31.0242,30.912325,31.241975,31.2986,30.89865,30.96131667,31.14640833,1.25,0.666,0.06 
F8W3Q9,elnb,>tr|F8W3Q9|F8W3Q9_DANRE Uncharacterized protein OS=Danio rerio GN=elnb PE=4 SV=1,4.7,22.836225,21.61553333,21.1766,23.0907,25.2355,25.51195,21.87611944,24.61271667,0.14,-0.155,0.73 
F8W442,gnao1a,>tr|F8W442|F8W442_DANRE Uncharacterized protein OS=Danio rerio GN=gnao1a PE=4 SV=1,13.3,22.39995,21.1817,21.452525,22.6549,20.49503333,21.5031,21.67805833,21.55101111,1.80,2.691,0.02 
F8W462,mcm7,>tr|F8W462|F8W462_DANRE DNA helicase OS=Danio rerio GN=mcm7 PE=3 SV=1,2.8,22.68595,22.21163333,20.765075,22.019725,20.52266667,20.85405,21.88755278,21.13214722,0.41,-1.041,0.39 
F8W4A0,myo5ab,>tr|F8W4A0|F8W4A0_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=myo5ab PE=4 SV=1,3.4,22.576725,21.9143,22.12575,22.222625,21.09383333,21.4629,22.20559167,21.59311944,0.86,-1.220,0.14 
F8W4C1,mbpb,>tr|F8W4C1|F8W4C1_DANRE Uncharacterized protein OS=Danio rerio GN=mbpb PE=4 SV=1,19.8,22.167475,21.49703333,21.2132,23.076825,23.80946667,23.642275,21.62590278,23.50952222,0.48,0.711,0.33 
F8W4C4,usp5,>tr|F8W4C4|F8W4C4_DANRE Ubiquitin carboxyl-terminal hydrolase OS=Danio rerio GN=usp5 PE=3 SV=1,35,24.35515,22.81683333,26.36635,25.3689,25.95183333,26.65975,24.51277778,25.99349444,0.33,0.912,0.47 
F8W4C7,emilin1b,>tr|F8W4C7|F8W4C7_DANRE Uncharacterized protein OS=Danio rerio GN=emilin1b PE=4 SV=1,4.9,23.271125,21.56996667,20.89165,22.1244,21.02716667,21.28195,21.91091389,21.47783889,1.97,-1.932,0.01 
F8W4D6,fah,>tr|F8W4D6|F8W4D6_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=fah PE=4 SV=1,49.7,23.055375,21.90923333,24.419775,24.804175,25.4093,25.855575,23.12812778,25.35635,1.29,-1.159,0.05 
F8W4E3,hnrnpaba,>tr|F8W4E3|F8W4E3_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=hnrnpaba PE=4 SV=1,24.6,26.799775,27.95656667,28.135875,26.81555,27.9354,27.774875,27.63073889,27.50860833,1.36,-2.246,0.04 
F8W4F3,dcun1d1,>tr|F8W4F3|F8W4F3_DANRE DCN1-like protein OS=Danio rerio GN=dcun1d1 PE=4 SV=1,16.5,22.40655,21.9556,22.492425,22.424425,20.4573,21.351075,22.28485833,21.41093333,0.94,-0.230,0.11 
F8W4H6,syne1b,>tr|F8W4H6|F8W4H6_DANRE Uncharacterized protein OS=Danio rerio GN=syne1b PE=4 SV=1,0.7,22.90765,21.62356667,21.224625,22.46925,21.1609,20.539425,21.91861389,21.38985833,1.65,-1.862,0.02 
F8W4M7,aco2,>tr|F8W4M7|F8W4M7_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=aco2 PE=4 SV=2,35.7,25.032625,27.31346667,27.88695,25.946175,26.97973333,27.524225,26.74434722,26.81671111,0.50,-1.388,0.32 
F8W4V7,arpp19b,>tr|F8W4V7|F8W4V7_DANRE Uncharacterized protein OS=Danio rerio GN=arpp19b PE=4 SV=1,26.9,22.2123,22.44853333,22.642075,22.576925,23.5006,22.936925,22.43430278,23.00481667,1.03,-0.701,0.09 
F8W4W0,gcsha,>tr|F8W4W0|F8W4W0_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=gcsha PE=3 SV=1,19.9,22.762475,21.55283333,23.6643,22.7449,20.37406667,23.314875,22.65986944,22.14461389,0.44,0.477,0.36 
F8W4Z6,porb,>tr|F8W4Z6|F8W4Z6_DANRE NADPH--cytochrome P450 reductase OS=Danio rerio GN=porb PE=3 SV=1,9.2,22.20915,21.90026667,24.9275,22.16845,25.08206667,25.85465,23.01230556,24.36838889,0.40,1.004,0.40 
F8W501,zgc:101569,>tr|F8W501|F8W501_DANRE Uncharacterized protein OS=Danio rerio GN=zgc:101569 PE=3 SV=1,11,21.913275,21.0815,21.68835,22.252875,21.41443333,23.452475,21.56104167,22.37326111,0.37,-0.357,0.43 
F8W539,si:zfos-2330d3.2,>tr|F8W539|F8W539_DANRE Uncharacterized protein OS=Danio rerio GN=si:zfos-2330d3.2 PE=4 SV=1,17.5,22.531025,21.79006667,21.12315,22.463025,21.31233333,23.003075,21.81474722,22.25947778,0.64,-0.873,0.23 
F8W542,mgp,>tr|F8W542|F8W542_DANRE Matrix Gla protein (Fragment) OS=Danio rerio GN=mgp PE=3 SV=1,24.1,22.342025,21.37,23.563625,22.843,20.3946,26.55095,22.42521667,23.26285,2.94,0.744,0.00 
F8W569,nsd1a,>tr|F8W569|F8W569_DANRE Histone-lysine N-methyltransferase OS=Danio rerio GN=nsd1a PE=4 SV=1,0.8,22.32985,22.4583,21.56285,22.627325,21.54933333,22.44995,22.117,22.20886944,0.05,0.110,0.90 
F8W573,gna14,>tr|F8W573|F8W573_DANRE Uncharacterized protein OS=Danio rerio GN=gna14 PE=4 SV=1,22.7,21.94465,22.84716667,22.90185,22.2705,23.78303333,21.346525,22.56455556,22.46668611,2.30,-1.210,0.00 
F8W5C6,snx6,>tr|F8W5C6|F8W5C6_DANRE Uncharacterized protein OS=Danio rerio GN=snx6 PE=4 SV=1,7.9,22.800175,22.06463333,22.95205,21.924925,21.87146667,22.3901,22.60561944,22.06216389,0.68,0.378,0.21 
F8W5H1,mtm1,>tr|F8W5H1|F8W5H1_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=mtm1 PE=4 SV=1,6.4,22.695675,21.3675,21.715325,22.5286,21.3418,20.779525,21.92616667,21.549975,0.39,-0.983,0.41 
F8W5I5,ap1g1,>tr|F8W5I5|F8W5I5_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=ap1g1 PE=4 SV=1,13.5,22.89745,22.11586667,23.192725,23.568425,22.95856667,22.820375,22.73534722,23.11578889,1.62,-1.309,0.02 
F8W5K0,si:ch1073-441p17.1,>tr|F8W5K0|F8W5K0_DANRE Uncharacterized protein OS=Danio rerio GN=si:ch1073-441p17.1 PE=4 SV=1,28.4,22.5957,21.60746667,24.6636,22.1727,21.14446667,25.962775,22.95558889,23.09331389,1.23,0.777,0.06 
F8W5K2,bnip2,>tr|F8W5K2|F8W5K2_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=bnip2 PE=4 SV=1,4.2,22.037075,21.77723333,20.53475,22.47535,20.79316667,21.5746,21.44968611,21.61437222,1.01,-1.033,0.10 
F8W5L5,ptpn6,>tr|F8W5L5|F8W5L5_DANRE Uncharacterized protein OS=Danio rerio GN=ptpn6 PE=4 SV=1,19.8,22.229775,22.21916667,21.02735,22.3535,21.38576667,21.341375,21.82543056,21.69354722,0.20,-0.244,0.63 
F8W5T8,zgc:152945,>tr|F8W5T8|F8W5T8_DANRE Uncharacterized protein OS=Danio rerio GN=zgc:152945 PE=4 SV=1,41.6,25.592775,25.70003333,25.62905,25.194975,27.0062,26.91545,25.64061944,26.37220833,0.56,-1.415,0.28 
F8W5V3,ppp1r1c,>tr|F8W5V3|F8W5V3_DANRE Uncharacterized protein OS=Danio rerio GN=ppp1r1c PE=4 SV=1,50.9,22.167125,22.1798,21.441575,22.002175,20.98453333,25.082175,21.9295,22.68962778,0.84,-0.689,0.14 
F8W5W6,fabp1b.2,>tr|F8W5W6|F8W5W6_DANRE Uncharacterized protein OS=Danio rerio GN=fabp1b.2 PE=4 SV=1,29.7,23.034825,21.46186667,23.081475,26.8914,20.7941,25.127425,22.52605556,24.270975,0.41,0.208,0.39 
F8W5X1,pabpn1,>tr|F8W5X1|F8W5X1_DANRE Uncharacterized protein OS=Danio rerio GN=pabpn1 PE=4 SV=4,12.9,21.984675,21.6504,24.2743,22.313125,20.87723333,21.9873,22.63645833,21.72588611,0.99,2.464,0.10 
F8W601,commd9,>tr|F8W601|F8W601_DANRE Uncharacterized protein OS=Danio rerio GN=commd9 PE=4 SV=1,13.3,22.769525,21.5556,21.083375,22.265475,20.65453333,21.34225,21.80283333,21.42075278,0.65,-0.563,0.22 
G1K2E7,cdh2,>tr|G1K2E7|G1K2E7_DANRE Cadherin-2 OS=Danio rerio GN=cdh2 PE=4 SV=1,3.7,22.644475,21.97663333,21.6169,22.850225,21.62996667,21.129525,22.07933611,21.86990556,3.13,-0.312,0.00 
G1K2P5,esrp2,>tr|G1K2P5|G1K2P5_DANRE Epithelial-splicing regulatory protein 2 OS=Danio rerio GN=esrp2 PE=4 SV=1,12.9,22.47655,22.10793333,21.199175,23.2146,21.02406667,21.233875,21.92788611,21.82418056,0.29,-0.461,0.51 
G1K2R9,si:ch211-199g17.1,>tr|G1K2R9|G1K2R9_DANRE Uncharacterized protein OS=Danio rerio GN=si:ch211-199g17.1 PE=4 SV=1,3.8,22.72595,22.35343333,20.719125,22.329725,20.61816667,21.294525,21.93283611,21.41413889,0.08,0.030,0.84 
G8JL25,hdgfrp2,>tr|G8JL25|G8JL25_DANRE Hepatoma-derived growth factor-related protein 2 OS=Danio rerio GN=hdgfrp2 PE=4 SV=1,2.6,22.188025,22.0159,21.1559,22.292725,21.6714,20.937775,21.78660833,21.63396667,0.68,-1.059,0.21 
H0WE38,mb,>tr|H0WE38|H0WE38_DANRE Myoglobin OS=Danio rerio GN=mb PE=3 SV=1,30.2,22.5593,22.84943333,24.376325,22.86035,21.02456667,22.221925,23.26168611,22.03561389,0.93,-1.193,0.12 
H0WES8,si:dkeyp-80c12.10,>tr|H0WES8|H0WES8_DANRE Uncharacterized protein OS=Danio rerio GN=si:dkeyp-80c12.10 PE=4 SV=1,44.8,22.892075,23.22393333,23.392525,22.133975,23.31503333,21.9861,23.16951111,22.47836944,0.52,0.175,0.30 
H0WEW3,sorbs1,>tr|H0WEW3|H0WEW3_DANRE Uncharacterized protein OS=Danio rerio GN=sorbs1 PE=4 SV=4,25,22.416475,22.1283,21.0095,22.405175,20.8421,22.3976,21.851425,21.881625,0.86,-1.422,0.14 
H0WF22,si:dkey-222f8.3,>tr|H0WF22|H0WF22_DANRE Uncharacterized protein OS=Danio rerio GN=si:dkey-222f8.3 PE=4 SV=1,47.3,25.7984,24.91233333,25.59225,24.262075,23.49586667,24.863325,25.43432778,24.20708889,0.14,-0.186,0.73 
H0WF44,b2m,>tr|H0WF44|H0WF44_DANRE Beta-2-microglobulin OS=Danio rerio GN=b2m PE=4 SV=1,34.8,22.39885,25.48513333,25.644575,22.393525,25.2941,25.6787,24.50951944,24.45544167,0.24,-0.240,0.57 
H0WF62,si:dkey-92c21.1,>tr|H0WF62|H0WF62_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=si:dkey-92c21.1 PE=4 SV=2,24.5,24.312,22.62576667,24.864475,24.842775,23.1953,24.206525,23.93408056,24.08153333,0.40,-0.620,0.40 
H0WF87,si:dkey-93h22.6,>tr|H0WF87|H0WF87_DANRE Uncharacterized protein OS=Danio rerio GN=si:dkey-93h22.6 PE=4 SV=1,7,22.069075,22.1101,22.0605,22.728375,21.16093333,20.4701,22.07989167,21.45313611,1.69,-1.572,0.02 
H7BWW7,col4a3bpa,>tr|H7BWW7|H7BWW7_DANRE Uncharacterized protein OS=Danio rerio GN=col4a3bpa PE=4 SV=1,5.2,22.365675,20.71696667,21.5299,22.315575,21.19523333,21.19145,21.53751389,21.56741944,1.06,-0.408,0.09 
H9GX53,LOC559632,>tr|H9GX53|H9GX53_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=LOC559632 PE=4 SV=1,2.7,22.39955,21.78253333,22.44045,22.1576,20.25756667,21.94005,22.20751111,21.45173889,0.52,-0.702,0.30 
H9GX84,zgc:112265,>tr|H9GX84|H9GX84_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=zgc:112265 PE=4 SV=1,15.6,22.717175,21.92006667,22.166425,22.82195,24.07616667,23.57755,22.26788889,23.49188889,2.31,2.140,0.00 
H9GXB1,snrpf,>tr|H9GXB1|H9GXB1_DANRE Small nuclear ribonucleoprotein F OS=Danio rerio GN=snrpf PE=3 SV=1,23.9,22.228975,21.39243333,21.213125,22.767875,21.30893333,21.7093,21.61151111,21.92870278,0.07,0.208,0.85 
H9GXE6,ccbl2,>tr|H9GXE6|H9GXE6_DANRE Kynurenine--oxoglutarate transaminase 3 OS=Danio rerio GN=ccbl2 PE=4 SV=1,19.1,22.57835,21.46836667,22.01935,22.198125,21.39983333,22.269725,22.02202222,21.95589444,0.05,-0.117,0.90 
H9GXE9,LOC101886774,>tr|H9GXE9|H9GXE9_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=LOC101886774 PE=4 SV=1,26.1,22.942425,22.10763333,23.1633,22.454025,20.3396,21.081175,22.73778611,21.2916,1.07,-0.569,0.08 
H9GXI2,hadhb,>tr|H9GXI2|H9GXI2_DANRE Uncharacterized protein OS=Danio rerio GN=hadhb PE=3 SV=1,25.9,25.245275,25.10503333,25.68495,23.864375,25.1522,25.3137,25.34508611,24.77675833,0.26,0.291,0.55 
H9GXL1,LOC557248,>tr|H9GXL1|H9GXL1_DANRE Uncharacterized protein OS=Danio rerio GN=LOC557248 PE=3 SV=1,26.3,22.153475,25.13943333,26.5973,23.236675,25.62343333,26.09005,24.63006944,24.98338611,0.08,0.037,0.83 
H9GXL4,LOC100330031,>tr|H9GXL4|H9GXL4_DANRE E3 ubiquitin-protein ligase OS=Danio rerio GN=LOC100330031 PE=4 SV=1,4.6,22.692875,21.88566667,21.4894,22.96425,20.94923333,22.3774,22.02264722,22.09696111,0.45,1.707,0.36 
H9GXR0,zgc:85829,>tr|H9GXR0|H9GXR0_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=zgc:85829 PE=4 SV=1,51.3,25.374875,26.1928,25.7596,22.524425,25.5358,24.9019,25.77575833,24.32070833,0.01,0.033,0.97 
H9GXV0,ganab,>tr|H9GXV0|H9GXV0_DANRE Uncharacterized protein OS=Danio rerio GN=ganab PE=3 SV=1,15.7,24.370425,25.71883333,25.1194,23.899275,25.76986667,25.363975,25.06955278,25.01103889,0.45,-0.323,0.36 
H9GXW2,prp,>tr|H9GXW2|H9GXW2_DANRE Uncharacterized protein OS=Danio rerio GN=prp PE=4 SV=1,2.2,22.224675,21.9043,22.232575,23.07555,20.43703333,22.5879,22.12051667,22.03349444,0.14,0.312,0.72 
H9GXY8,LOC100334671,>tr|H9GXY8|H9GXY8_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=LOC100334671 PE=4 SV=1,2.9,22.336625,22.0462,20.97365,22.724175,20.4954,21.621125,21.78549167,21.61356667,1.04,1.403,0.09 
H9GXZ3,zgc:153916,>tr|H9GXZ3|H9GXZ3_DANRE Uncharacterized protein OS=Danio rerio GN=zgc:153916 PE=4 SV=1,6.7,22.233175,21.50753333,23.1197,22.551775,21.34893333,20.915325,22.28680278,21.60534444,2.50,-0.873,0.00 
H9GY11,tgm5l,>tr|H9GY11|H9GY11_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=tgm5l PE=4 SV=1,9.3,22.14885,23.14823333,22.651975,23.0103,23.64063333,21.160025,22.64968611,22.60365278,0.04,0.048,0.90 
H9GY30,cul9,>tr|H9GY30|H9GY30_DANRE Uncharacterized protein OS=Danio rerio GN=cul9 PE=4 SV=1,2.9,22.900625,21.52593333,22.2796,22.5112,20.83513333,21.0026,22.23538611,21.44964444,0.43,1.537,0.37 
H9GY37,LOC100330881,>tr|H9GY37|H9GY37_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=LOC100330881 PE=4 SV=1,3.3,22.520875,26.20876667,24.93605,22.65355,26.54103333,22.6308,24.55523056,23.94179444,1.00,1.604,0.10 
H9GY81,LOC100537277,>tr|H9GY81|H9GY81_DANRE Uncharacterized protein OS=Danio rerio GN=LOC100537277 PE=4 SV=1,2.6,22.891975,22.443,27.0457,22.74275,20.33466667,20.95835,24.12689167,21.34525556,1.11,-1.778,0.08 
H9GYB8,pin1,>tr|H9GYB8|H9GYB8_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=pin1 PE=4 SV=1,45.8,22.24245,22.03213333,24.079175,22.529375,20.00223333,24.691275,22.78458611,22.40762778,0.10,-0.195,0.79 
H9GYC1,LOC100329694,>tr|H9GYC1|H9GYC1_DANRE Uncharacterized protein OS=Danio rerio GN=LOC100329694 PE=4 SV=1,15.1,22.36635,21.65276667,24.7856,22.926325,21.33006667,21.729825,22.93490556,21.99540556,0.30,-0.672,0.50 
H9GYG0,LOC100534786,>tr|H9GYG0|H9GYG0_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=LOC100534786 PE=4 SV=1,14.5,22.0893,21.6428,20.7515,23.076225,21.1369,20.662125,21.49453333,21.62508333,0.39,-0.744,0.41 
H9GYG2,LOC100334014,>tr|H9GYG2|H9GYG2_DANRE Uncharacterized protein OS=Danio rerio GN=LOC100334014 PE=4 SV=1,12.2,22.560125,22.87903333,23.625925,22.1333,23.6545,23.486575,23.02169444,23.09145833,1.25,-1.785,0.06 
H9GYQ0,LOC402804,>tr|H9GYQ0|H9GYQ0_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=LOC402804 PE=4 SV=1,9.3,22.9574,20.9927,21.78745,22.663225,21.58053333,21.750325,21.91251667,21.99802778,0.38,-0.741,0.42 
H9GZA6,LOC100538255,>tr|H9GZA6|H9GZA6_DANRE Uncharacterized protein OS=Danio rerio GN=LOC100538255 PE=4 SV=1,18.9,22.168125,21.7142,20.768975,25.18015,25.1734,24.4043,21.55043333,24.91928333,2.76,-1.560,0.00 
H9GZC8,LOC101885031,>tr|H9GZC8|H9GZC8_DANRE Uncharacterized protein OS=Danio rerio GN=LOC101885031 PE=4 SV=1,10.2,22.50225,22.48996667,24.01685,22.6624,20.84836667,23.42925,23.00302222,22.31333889,1.04,-1.418,0.09 
I3IRW7,abat,>tr|I3IRW7|I3IRW7_DANRE Uncharacterized protein OS=Danio rerio GN=abat PE=3 SV=1,23.6,22.66655,21.20216667,24.89735,24.065075,20.93393333,25.48465,22.92202222,23.49455278,0.80,-1.793,0.16 
I3IRX8,rcn3,>tr|I3IRX8|I3IRX8_DANRE Uncharacterized protein OS=Danio rerio GN=rcn3 PE=4 SV=1,21.3,23.2475,21.5527,20.653775,23.000575,22.00203333,21.3214,21.81799167,22.10800278,1.01,-0.646,0.10 
I3IS20,uqcrb,>tr|I3IS20|I3IS20_DANRE Cytochrome b-c1 complex subunit 7 OS=Danio rerio GN=uqcrb PE=3 SV=1,27.8,22.34405,21.4771,24.768425,22.113925,24.56236667,22.686025,22.86319167,23.12077222,0.03,-0.055,0.94 
I3ISA3,myh10,>tr|I3ISA3|I3ISA3_DANRE Uncharacterized protein OS=Danio rerio GN=myh10 PE=4 SV=1,28.3,22.687125,22.3235,25.30305,23.21915,24.7406,28.686575,23.43789167,25.548775,0.28,0.342,0.53 
I3ISA6,eppk1,>tr|I3ISA6|I3ISA6_DANRE Uncharacterized protein OS=Danio rerio GN=eppk1 PE=4 SV=1,60.3,30.11915,30.52336667,30.8846,26.7974,29.6767,29.497875,30.50903889,28.657325,1.72,-1.113,0.02 
I3ISH4,lypla2,>tr|I3ISH4|I3ISH4_DANRE Uncharacterized protein OS=Danio rerio GN=lypla2 PE=4 SV=1,14,24.17395,23.68296667,24.8187,24.444975,24.8588,24.43085,24.22520556,24.57820833,0.76,-0.887,0.17 
I3ISJ2,uqcrh,>tr|I3ISJ2|I3ISJ2_DANRE Cytochrome b-c1 complex subunit 6 OS=Danio rerio GN=uqcrh PE=3 SV=1,42.7,25.6298,25.537,26.206775,23.92555,24.16206667,25.864925,25.79119167,24.65084722,0.07,-0.117,0.85 
